episode,reward,loss,spikes_per_episode
1,53.0,839.8616333007812,241.0
2,19.0,124.12142944335938,84.0
3,22.0,163.68174743652344,161.0
4,9.0,30.374229431152344,69.0
5,11.0,44.25655746459961,86.0
6,17.0,100.60173034667969,129.0
7,43.0,572.6199951171875,214.0
8,13.0,60.62135314941406,104.0
9,22.0,163.68174743652344,152.0
10,12.0,52.13175964355469,91.0
11,47.0,674.3638916015625,296.0
12,11.0,44.25655746459961,44.0
13,15.0,79.41921997070312,76.0
14,17.0,100.60173034667969,81.0
15,15.0,79.41921997070312,62.0
16,29.0,275.1820068359375,201.0
17,17.0,100.60173034667969,77.0
18,17.0,100.60173034667969,100.0
19,22.0,163.68174743652344,149.0
20,26.0,224.1826171875,120.0
21,14.0,69.71920013427734,100.0
22,15.0,79.41921997070312,104.0
23,17.0,100.60173034667969,122.0
24,15.0,79.41921997070312,72.0
25,21.0,149.93182373046875,154.0
26,22.0,163.68174743652344,97.0
27,32.0,330.84283447265625,153.0
28,13.0,60.62135314941406,104.0
29,41.0,524.4298095703125,203.0
30,15.0,79.41921997070312,63.0
31,21.0,149.93182373046875,130.0
32,14.0,69.71920013427734,106.0
33,12.0,52.13175964355469,50.0
34,53.0,839.8616333007812,230.0
35,10.0,37.00196075439453,44.0
36,29.0,275.1820068359375,189.0
37,20.0,136.7431640625,142.0
38,32.0,330.84283447265625,203.0
39,18.0,112.0723648071289,142.0
40,11.0,44.25655746459961,89.0
41,12.0,52.13175964355469,49.0
42,21.0,149.93182373046875,146.0
43,34.0,370.47119140625,200.0
44,12.0,52.13175964355469,46.0
45,14.0,69.71920013427734,109.0
46,34.0,370.47119140625,154.0
47,20.0,136.7431640625,94.0
48,16.0,89.71537780761719,121.0
49,34.0,370.47119140625,212.0
50,40.0,501.02093505859375,199.0
51,27.0,240.65576171875,154.0
52,20.0,136.7431640625,139.0
53,41.0,524.4298095703125,214.0
54,14.0,69.71920013427734,59.0
55,22.0,163.68174743652344,106.0
56,14.0,69.71920013427734,107.0
57,17.0,100.60173034667969,118.0
58,27.0,240.65576171875,179.0
59,19.0,124.12142944335938,130.0
60,51.0,783.0237426757812,321.0
61,16.0,89.71537780761719,111.0
62,28.0,257.6573181152344,159.0
63,24.0,192.8429718017578,160.0
64,13.0,60.62135314941406,90.0
65,30.0,293.224609375,140.0
66,19.0,124.12142944335938,91.0
67,13.0,60.62135314941406,103.0
68,10.0,37.00196075439453,40.0
69,14.0,69.71920013427734,99.0
70,29.0,275.1820068359375,189.0
71,18.0,112.0723648071289,101.0
72,15.0,79.41921997070312,114.0
73,21.0,149.93182373046875,148.0
74,16.0,89.71537780761719,124.0
75,17.0,100.60173034667969,72.0
76,14.0,69.71920013427734,103.0
77,16.0,89.71537780761719,123.0
78,26.0,224.1826171875,147.0
79,9.0,30.374229431152344,45.0
80,41.0,524.4298095703125,246.0
81,33.0,350.40826416015625,163.0
82,40.0,501.02093505859375,268.0
83,12.0,52.13175964355469,89.0
84,43.0,572.6199951171875,214.0
85,15.0,79.41921997070312,85.0
86,11.0,44.25655746459961,88.0
87,25.0,208.24322509765625,152.0
88,16.0,89.71537780761719,80.0
89,33.0,350.40826416015625,229.0
90,14.0,69.71920013427734,82.0
91,47.0,674.3638916015625,293.0
92,27.0,240.65576171875,194.0
93,14.0,69.71920013427734,71.0
94,21.0,149.93182373046875,131.0
95,16.0,89.71537780761719,96.0
96,23.0,177.9873046875,168.0
97,22.0,163.68174743652344,170.0
98,15.0,79.41921997070312,83.0
99,11.0,44.25655746459961,68.0
100,25.0,208.24322509765625,178.0
101,36.0,412.06964111328125,214.0
102,11.0,44.25655746459961,63.0
103,27.0,240.65576171875,169.0
104,14.0,69.71920013427734,78.0
105,17.0,100.60173034667969,102.0
106,45.0,622.6099853515625,304.0
107,13.0,60.62135314941406,73.0
108,14.0,69.71920013427734,80.0
109,25.0,208.24322509765625,136.0
110,26.0,224.1826171875,184.0
111,36.0,412.06964111328125,243.0
112,11.0,44.25655746459961,74.0
113,17.0,100.60173034667969,99.0
114,16.0,89.71537780761719,113.0
115,19.0,124.12142944335938,147.0
116,20.0,136.7431640625,145.0
117,20.0,136.7431640625,157.0
118,24.0,192.8429718017578,184.0
119,13.0,60.62135314941406,109.0
120,15.0,79.41921997070312,93.0
121,22.0,163.68174743652344,161.0
122,20.0,136.7431640625,142.0
123,18.0,112.0723648071289,107.0
124,13.0,60.62135314941406,110.0
125,28.0,257.6573181152344,201.0
126,49.0,727.8466186523438,367.0
127,21.0,149.93182373046875,160.0
128,35.0,391.0266418457031,221.0
129,21.0,149.93182373046875,174.0
130,48.0,700.891357421875,318.0
131,20.0,136.7431640625,130.0
132,28.0,257.6573181152344,226.0
133,34.0,370.47119140625,235.0
134,21.0,149.93182373046875,161.0
135,12.0,52.13175964355469,106.0
136,16.0,89.71537780761719,114.0
137,11.0,44.25655746459961,92.0
138,24.0,192.8429718017578,153.0
139,13.0,60.62135314941406,106.0
140,37.0,433.5954284667969,292.0
141,29.0,275.1820068359375,240.0
142,27.0,240.65576171875,231.0
143,14.0,69.71920013427734,125.0
144,11.0,44.25655746459961,86.0
145,16.0,89.71537780761719,124.0
146,59.0,1020.0120849609375,456.0
147,10.0,37.00196075439453,79.0
148,22.0,163.68174743652344,187.0
149,22.0,163.68174743652344,198.0
150,12.0,52.13175964355469,106.0
151,15.0,79.41921997070312,143.0
152,15.0,79.41921997070312,138.0
153,19.0,124.12142944335938,151.0
154,14.0,69.71920013427734,133.0
155,19.0,124.12142944335938,179.0
156,12.0,52.13175964355469,94.0
157,17.0,100.60173034667969,126.0
158,11.0,44.25655746459961,101.0
159,32.0,330.84283447265625,245.0
160,21.0,149.93182373046875,186.0
161,35.0,391.0266418457031,310.0
162,16.0,89.71537780761719,157.0
163,14.0,69.71920013427734,104.0
164,20.0,136.7431640625,190.0
165,23.0,177.9873046875,221.0
166,15.0,79.41921997070312,119.0
167,18.0,112.0723648071289,193.0
168,14.0,69.71920013427734,108.0
169,28.0,257.6573181152344,247.0
170,21.0,149.93182373046875,225.0
171,13.0,60.62135314941406,143.0
172,17.0,100.60173034667969,133.0
173,21.0,149.93182373046875,219.0
174,20.0,136.7431640625,159.0
175,14.0,69.71920013427734,153.0
176,13.0,60.62135314941406,109.0
177,10.0,37.00196075439453,108.0
178,42.0,548.297607421875,413.0
179,10.0,37.00196075439453,111.0
180,38.0,455.59906005859375,412.0
181,19.0,124.12142944335938,200.0
182,13.0,60.62135314941406,106.0
183,26.0,224.1826171875,220.0
184,17.0,100.60173034667969,136.0
185,15.0,79.41921997070312,164.0
186,14.0,69.71920013427734,153.0
187,30.0,293.224609375,312.0
188,33.0,350.40826416015625,351.0
189,19.0,124.12142944335938,158.0
190,19.0,124.12142944335938,162.0
191,16.0,89.71537780761719,138.0
192,19.0,124.12142944335938,165.0
193,13.0,60.62135314941406,152.0
194,11.0,44.25655746459961,120.0
195,16.0,89.71537780761719,177.0
196,17.0,100.60173034667969,191.0
197,15.0,79.41921997070312,170.0
198,20.0,136.7431640625,222.0
199,20.0,136.7431640625,227.0
200,22.0,163.68174743652344,187.0
201,22.0,163.68174743652344,193.0
202,29.0,275.1820068359375,252.0
203,16.0,89.71537780761719,186.0
204,29.0,275.1820068359375,324.0
205,32.0,330.84283447265625,393.0
206,10.0,37.00196075439453,80.0
207,26.0,224.1826171875,246.0
208,26.0,224.1826171875,295.0
209,35.0,391.0266418457031,369.0
210,33.0,350.40826416015625,416.0
211,16.0,89.71537780761719,208.0
212,12.0,52.13175964355469,151.0
213,55.0,898.3271484375,741.0
214,21.0,149.93182373046875,215.0
215,39.0,478.0758056640625,457.0
216,18.0,112.0723648071289,182.0
217,21.0,149.93182373046875,313.0
218,38.0,455.59906005859375,525.0
219,39.0,478.0758056640625,580.0
220,9.0,30.374229431152344,95.0
221,21.0,149.93182373046875,251.0
222,20.0,136.7431640625,363.0
223,11.0,44.25655746459961,206.0
224,15.0,79.41921997070312,172.0
225,11.0,44.25655746459961,200.0
226,15.0,79.41921997070312,275.0
227,14.0,69.71920013427734,276.0
228,26.0,224.1826171875,430.0
229,10.0,37.00196075439453,176.0
230,14.0,69.71920013427734,253.0
231,47.0,674.3638916015625,715.0
232,13.0,60.62135314941406,162.0
233,18.0,112.0723648071289,348.0
234,36.0,412.06964111328125,587.0
235,31.0,311.7799377441406,540.0
236,21.0,149.93182373046875,345.0
237,11.0,44.25655746459961,212.0
238,20.0,136.7431640625,382.0
239,13.0,60.62135314941406,206.0
240,21.0,149.93182373046875,383.0
241,41.0,524.4298095703125,678.0
242,38.0,455.59906005859375,630.0
243,19.0,124.12142944335938,305.0
244,16.0,89.71537780761719,310.0
245,29.0,275.1820068359375,509.0
246,14.0,69.71920013427734,279.0
247,47.0,674.3638916015625,845.0
248,48.0,700.891357421875,908.0
249,21.0,149.93182373046875,374.0
250,40.0,456.0125732421875,938.0
251,17.0,90.969482421875,317.0
252,21.0,149.93182373046875,521.0
253,12.0,52.13175964355469,340.0
254,33.0,312.75933837890625,808.0
255,13.0,55.96855545043945,387.0
256,130.0,4018.6865234375,2938.0
257,16.0,81.77722930908203,468.0
258,17.0,94.63536834716797,518.0
259,18.0,137.3343963623047,425.0
260,15.0,74.76641845703125,468.0
261,40.0,441.4822998046875,1022.0
262,12.0,70.39801025390625,267.0
263,54.0,821.594970703125,1231.0
264,21.0,136.727783203125,632.0
265,18.0,107.41956329345703,553.0
266,27.0,213.22828674316406,759.0
267,24.0,174.0736846923828,468.0
268,17.0,100.60173034667969,563.0
269,36.0,361.0968322753906,856.0
270,15.0,83.11104583740234,437.0
271,26.0,218.5397186279297,724.0
272,26.0,202.51055908203125,820.0
273,41.0,458.2944641113281,1162.0
274,30.0,270.1321716308594,730.0
275,39.0,491.012939453125,997.0
276,31.0,302.23358154296875,896.0
277,15.0,79.41921997070312,556.0
278,28.0,250.7172088623047,861.0
279,22.0,163.68174743652344,836.0
280,19.0,117.83484649658203,609.0
281,17.0,99.38196563720703,585.0
282,59.0,962.9337158203125,1710.0
283,34.0,392.48370361328125,899.0
284,13.0,56.30528259277344,474.0
285,25.0,213.41432189941406,595.0
286,76.0,1304.0377197265625,2388.0
287,30.0,310.8840026855469,737.0
288,68.0,978.7630004882812,2160.0
289,27.0,244.47360229492188,912.0
290,23.0,167.68756103515625,541.0
291,28.0,224.49240112304688,734.0
292,46.0,530.3862915039062,1498.0
293,17.0,109.40312194824219,415.0
294,34.0,341.21142578125,952.0
295,20.0,103.70436096191406,500.0
296,100.0,2361.211181640625,3041.0
297,46.0,578.3978881835938,1271.0
298,18.0,96.53480529785156,406.0
299,18.0,116.68402099609375,433.0
300,38.0,434.44488525390625,1044.0
301,18.0,105.86644744873047,446.0
302,14.0,64.03611755371094,354.0
303,13.0,60.62135314941406,257.0
304,104.0,2419.65283203125,3064.0
305,26.0,213.80747985839844,642.0
306,24.0,208.4105987548828,929.0
307,17.0,111.2319107055664,370.0
308,12.0,47.8156852722168,266.0
309,19.0,109.1762924194336,474.0
310,26.0,183.41513061523438,636.0
311,14.0,68.88959503173828,359.0
312,20.0,129.82571411132812,422.0
313,17.0,100.60173034667969,336.0
314,13.0,60.62135314941406,264.0
315,13.0,55.96855545043945,285.0
316,12.0,47.8156852722168,275.0
317,35.0,374.2655334472656,918.0
318,24.0,185.002685546875,525.0
319,44.0,570.1666259765625,1653.0
