episode,reward,loss,spikes_per_episode
1,37.0,432.9658203125,0
2,41.0,522.9877319335938,0
3,35.0,389.7554016113281,0
4,25.0,207.38836669921875,0
5,14.0,70.10527038574219,0
6,20.0,137.19317626953125,0
7,29.0,274.04315185546875,0
8,31.0,311.171875,0
9,28.0,257.19561767578125,0
10,22.0,163.06521606445312,0
11,21.0,149.82485961914062,0
12,12.0,53.025779724121094,0
13,15.0,79.45323181152344,0
14,19.0,124.33147430419922,0
15,57.0,950.6643676757812,0
16,17.0,100.47416687011719,0
17,29.0,274.0892639160156,0
18,16.0,89.21312713623047,0
19,15.0,80.10799407958984,0
20,30.0,290.7346496582031,0
21,55.0,890.594970703125,0
22,35.0,388.9505615234375,0
23,54.0,861.2876586914062,0
24,16.0,89.66447448730469,0
25,13.0,61.23197937011719,0
26,16.0,89.84849548339844,0
27,31.0,309.4200134277344,0
28,54.0,860.4112548828125,0
29,23.0,176.7345428466797,0
30,20.0,137.30133056640625,0
31,9.0,31.447189331054688,0
32,22.0,163.75344848632812,0
33,11.0,45.603118896484375,0
34,19.0,122.5756607055664,0
35,19.0,123.27964782714844,0
36,19.0,122.8983154296875,0
37,27.0,240.42697143554688,0
38,12.0,53.629112243652344,0
39,40.0,493.3729248046875,0
40,14.0,69.59986114501953,0
41,15.0,81.78387451171875,0
42,44.0,590.8164672851562,0
43,39.0,470.36175537109375,0
44,22.0,161.42086791992188,0
45,18.0,110.49735260009766,0
46,17.0,99.71087646484375,0
47,23.0,174.92918395996094,0
48,18.0,112.37090301513672,0
49,20.0,134.09359741210938,0
50,12.0,52.33367156982422,0
51,12.0,52.97133255004883,0
52,51.0,766.52294921875,0
53,11.0,48.33103942871094,0
54,15.0,81.74080657958984,0
55,11.0,49.77413558959961,0
56,11.0,44.52289581298828,0
57,14.0,70.97927856445312,0
58,26.0,219.4537811279297,0
59,28.0,255.7073974609375,0
60,17.0,98.74058532714844,0
61,13.0,60.95435333251953,0
62,25.0,204.33575439453125,0
63,23.0,176.91732788085938,0
64,24.0,195.4931640625,0
65,15.0,78.76935577392578,0
66,9.0,33.56639862060547,0
67,15.0,82.90573120117188,0
68,18.0,112.63827514648438,0
69,19.0,121.8588638305664,0
70,18.0,110.93034362792969,0
71,31.0,307.64727783203125,0
72,20.0,135.19993591308594,0
73,21.0,153.48794555664062,0
74,20.0,135.4528350830078,0
75,28.0,254.22776794433594,0
76,20.0,136.58148193359375,0
77,26.0,219.81480407714844,0
78,23.0,178.39125061035156,0
79,20.0,134.04344177246094,0
80,11.0,46.929420471191406,0
81,27.0,235.77288818359375,0
82,21.0,146.95884704589844,0
83,15.0,80.15308380126953,0
84,18.0,110.54796600341797,0
85,13.0,60.04526901245117,0
86,55.0,880.1724243164062,0
87,14.0,68.67387390136719,0
88,42.0,544.0924072265625,0
89,73.0,1454.6329345703125,0
90,26.0,224.94102478027344,0
91,13.0,67.00235748291016,0
92,13.0,59.921165466308594,0
93,11.0,45.76032638549805,0
94,32.0,322.3624267578125,0
95,41.0,514.036865234375,0
96,21.0,147.55331420898438,0
97,26.0,219.44503784179688,0
98,12.0,55.44264221191406,0
99,17.0,97.91346740722656,0
100,16.0,92.93050384521484,0
101,31.0,300.4698486328125,0
102,48.0,681.4429321289062,0
103,14.0,75.87385559082031,0
104,15.0,84.42617797851562,0
105,39.0,467.1588134765625,0
106,50.0,729.1157836914062,0
107,55.0,876.990478515625,0
108,25.0,205.27125549316406,0
109,37.0,418.97314453125,0
110,16.0,90.04139709472656,0
111,21.0,148.03182983398438,0
112,16.0,91.59880065917969,0
113,55.0,857.4963989257812,0
114,24.0,187.24073791503906,0
115,13.0,64.2752914428711,0
116,46.0,624.3130493164062,0
117,56.0,871.4192504882812,0
118,41.0,515.2234497070312,0
119,43.0,555.7608642578125,0
120,21.0,150.48477172851562,0
121,71.0,1356.18408203125,0
122,14.0,73.43218231201172,0
123,12.0,55.82594299316406,0
124,46.0,603.60498046875,0
125,49.0,667.3063354492188,0
126,20.0,134.96527099609375,0
