episode,reward,loss,spikes_per_episode
1,15.0,72.39806365966797,80.08775317668915
2,14.0,62.608428955078125,65.34856963157654
3,12.0,46.018245697021484,59.87020254135132
4,16.0,77.3141098022461,77.82693672180176
5,19.0,127.84654998779297,99.04448735713959
6,18.0,112.16777038574219,97.30530381202698
7,10.0,28.242252349853516,52.3918354511261
8,11.0,30.531728744506836,56.1310196518898
9,13.0,46.630924224853516,63.6093872487545
10,12.0,44.66152572631836,58.870203614234924
11,13.0,58.238189697265625,62.60938686132431
12,12.0,42.118675231933594,57.870203256607056
13,15.0,68.91179656982422,76.08775407075882
14,10.0,25.477466583251953,48.391836047172546
15,29.0,292.0868225097656,146.43632453680038
16,17.0,89.49449920654297,80.56612128019333
17,15.0,76.4782943725586,80.08775407075882
18,26.0,230.84629821777344,113.21877372264862
19,19.0,123.34242248535156,94.04448848962784
20,12.0,38.32551574707031,58.870203256607056
21,20.0,138.19912719726562,92.78367209434509
22,49.0,825.052978515625,248.21999663114548
23,15.0,78.91687774658203,76.08775407075882
24,11.0,25.862701416015625,45.1310196518898
25,11.0,26.812694549560547,41.1310196518898
26,20.0,137.44876098632812,90.78367209434509
27,33.0,366.7618103027344,157.3930589556694
28,11.0,27.859920501708984,41.1310196518898
29,25.0,219.23426818847656,101.47959011793137
30,12.0,45.778892517089844,48.870203256607056
31,11.0,30.80178451538086,40.1310196518898
32,22.0,200.938232421875,131.2620393037796
33,18.0,112.20125579833984,72.30530488491058
34,22.0,162.857177734375,116.2620393037796
35,10.0,24.667884826660156,40.391836047172546
36,17.0,95.14378356933594,80.56612128019333
37,12.0,77.67276763916016,76.87020289897919
38,9.0,18.940656661987305,34.65265217423439
39,15.0,71.2408676147461,71.08775407075882
40,20.0,137.63174438476562,80.78367209434509
41,34.0,387.48736572265625,150.13224256038666
42,18.0,111.40788269042969,81.30530488491058
43,10.0,19.306774139404297,41.391836047172546
44,10.0,25.760704040527344,39.391836047172546
45,13.0,52.58935546875,52.60938647389412
46,15.0,77.90006256103516,59.08775407075882
47,21.0,139.394287109375,93.52285569906235
48,20.0,134.66526794433594,82.78367149829865
49,19.0,120.83837890625,85.04448792338371
50,16.0,117.33598327636719,96.82693719863892
51,16.0,84.31092071533203,73.82693767547607
52,12.0,43.936546325683594,51.870203256607056
53,25.0,220.81344604492188,118.47959011793137
54,14.0,61.267616271972656,58.348570466041565
55,11.0,30.890016555786133,45.1310196518898
56,25.0,222.9927520751953,128.47959011793137
57,9.0,16.53046989440918,36.65265244245529
58,16.0,88.04375457763672,64.82693767547607
59,14.0,63.42267608642578,52.348570466041565
60,15.0,65.50147247314453,65.08775407075882
61,22.0,172.7137908935547,91.2620393037796
62,17.0,92.44551086425781,68.56612128019333
63,15.0,68.05897521972656,60.08775407075882
64,20.0,128.47898864746094,87.78367209434509
65,11.0,35.532203674316406,44.131019324064255
66,18.0,107.94996643066406,72.30530434846878
67,10.0,25.004199981689453,41.391836047172546
68,19.0,120.51451110839844,74.04448848962784
69,9.0,18.446319580078125,37.65265244245529
70,12.0,39.99854278564453,44.870203256607056
71,17.0,97.82948303222656,74.56612128019333
72,11.0,35.76197052001953,45.1310196518898
73,21.0,154.98085021972656,90.52285569906235
74,14.0,62.45674133300781,70.34857088327408
75,20.0,128.3526611328125,86.78367269039154
76,66.0,1358.7470703125,360.7861198782921
77,8.0,13.778731346130371,32.91346883773804
78,14.0,62.64311981201172,57.34857088327408
79,11.0,58.680458068847656,64.13101997971535
80,12.0,47.24589538574219,49.870203614234924
81,17.0,92.24024963378906,73.56612178683281
82,13.0,50.16211700439453,52.60938763618469
83,8.0,14.839923858642578,31.913469314575195
84,20.0,135.1483917236328,79.78367328643799
85,10.0,24.321308135986328,42.39183694124222
86,36.0,414.85198974609375,179.61061298847198
87,20.0,153.96621704101562,116.78367388248444
88,12.0,43.849212646484375,48.87020432949066
89,17.0,119.78301239013672,98.56612280011177
90,10.0,21.900226593017578,41.39183694124222
91,28.0,261.537353515625,130.6971434354782
92,41.0,526.0281982421875,198.3065314590931
93,21.0,153.94747924804688,84.52285757660866
94,11.0,30.481807708740234,44.131020963191986
95,23.0,173.0330047607422,113.00122565031052
96,13.0,49.896217346191406,46.609388411045074
97,16.0,79.0510482788086,61.82693958282471
98,20.0,138.8426513671875,89.78367447853088
99,9.0,18.481199264526367,34.6526535153389
100,11.0,35.71357345581055,43.131020963191986
101,11.0,35.816139221191406,44.131020963191986
102,10.0,28.19954490661621,38.39183723926544
103,13.0,50.64203643798828,48.609388411045074
104,13.0,53.173885345458984,52.609388798475266
105,18.0,111.16854858398438,90.3053075671196
106,20.0,131.51583862304688,88.78367567062378
107,11.0,34.53165817260742,43.131021946668625
108,11.0,40.156288146972656,44.13102161884308
109,20.0,131.31939697265625,91.78367567062378
110,13.0,47.545387268066406,50.60938918590546
111,14.0,85.86139678955078,92.34857338666916
112,18.0,109.36299133300781,75.3053086400032
113,20.0,132.75851440429688,84.78367567062378
114,15.0,72.04798126220703,78.087756305933
115,11.0,33.8724250793457,49.13102161884308
116,13.0,47.61669921875,56.60938957333565
117,21.0,144.90292358398438,107.52286008000374
118,12.0,43.81121826171875,46.870205760002136
119,16.0,80.65679931640625,59.82694101333618
120,9.0,21.86446189880371,33.6526543200016
121,19.0,141.23719787597656,107.04449188709259
122,10.0,25.927349090576172,37.391837537288666
123,14.0,58.16563415527344,56.34857255220413
124,12.0,38.20094299316406,43.8702050447464
125,9.0,19.390626907348633,34.6526537835598
126,13.0,51.291011810302734,50.609388798475266
127,10.0,24.695629119873047,37.39183723926544
128,17.0,114.65715789794922,94.56612330675125
129,11.0,35.82107925415039,43.13102129101753
130,22.0,180.77565002441406,119.26204192638397
131,12.0,46.11975860595703,46.87020468711853
132,16.0,87.62744140625,62.826940059661865
133,23.0,182.54150390625,92.00122565031052
134,17.0,93.81649017333984,63.56612381339073
135,10.0,25.366973876953125,40.391837537288666
136,14.0,62.25798416137695,60.348572969436646
137,11.0,37.079933166503906,43.131021946668625
138,37.0,440.422607421875,182.34980109333992
139,17.0,98.56745910644531,67.56612432003021
140,17.0,98.5931396484375,79.56612381339073
141,19.0,117.02932739257812,91.04449188709259
142,16.0,76.10614013671875,73.82694053649902
143,10.0,30.860149383544922,37.39183813333511
144,19.0,117.5057373046875,92.04449188709259
145,35.0,405.28314208984375,171.8714324235916
146,15.0,70.82861328125,56.087756305933
147,19.0,116.63160705566406,73.04449132084846
148,19.0,123.46368408203125,88.04449188709259
149,12.0,40.97002410888672,43.870205760002136
150,20.0,132.68743896484375,97.78367626667023
151,17.0,89.23381042480469,75.5661248266697
152,14.0,60.218902587890625,54.34857380390167
153,21.0,149.17465209960938,85.52286070585251
154,12.0,45.733489990234375,48.870206117630005
155,20.0,139.14492797851562,85.78367686271667
156,15.0,74.81806945800781,58.087757647037506
157,24.0,189.55775451660156,124.74041223526001
158,18.0,106.23373413085938,77.30530917644501
159,18.0,106.56074523925781,70.30530917644501
160,20.0,128.70286560058594,89.78367686271667
161,15.0,73.58428955078125,62.08775809407234
162,29.0,291.1611328125,167.43633317947388
163,31.0,329.1483154296875,174.91470098495483
164,13.0,53.84979248046875,58.60939034819603
165,12.0,40.73016357421875,48.87020683288574
166,17.0,90.74864196777344,80.56612634658813
167,23.0,171.17953491210938,106.001229763031
168,23.0,172.88330078125,106.001229763031
169,10.0,23.922395706176758,37.391839027404785
170,29.0,281.0619812011719,121.43633317947388
171,17.0,94.34672546386719,64.56612634658813
172,41.0,540.635009765625,195.30653756856918
173,29.0,287.703857421875,136.43633231520653
174,21.0,142.16220092773438,91.52286070585251
175,19.0,116.58106994628906,93.04449301958084
176,15.0,70.95562744140625,67.0877576470375
177,27.0,241.912353515625,120.95796456933022
178,19.0,136.04833984375,114.04449415206909
179,12.0,42.5351676940918,54.87020683288574
180,51.0,786.4962768554688,258.6983790397644
181,30.0,306.06427001953125,131.17551708221436
182,12.0,44.58476638793945,58.87020683288574
183,12.0,41.75786209106445,59.87020683288574
184,26.0,245.48880004882812,156.21878147125244
185,12.0,40.347389221191406,55.87020683288574
186,26.0,223.3949432373047,123.21878069639206
187,17.0,91.0877914428711,83.56612533330917
