episode,reward,loss,spikes_per_episode
1,61.0,1083.1688232421875,330.0
2,19.0,124.12142944335938,190.0
3,21.0,149.93182373046875,181.0
4,17.0,100.60173034667969,142.0
5,19.0,124.12142944335938,153.0
6,38.0,455.59906005859375,354.0
7,17.0,100.60173034667969,146.0
8,15.0,79.41921997070312,126.0
9,23.0,177.9873046875,204.0
10,19.0,124.12142944335938,176.0
11,21.0,149.93182373046875,222.0
12,14.0,69.71920013427734,120.0
13,33.0,350.40826416015625,300.0
14,11.0,44.25655746459961,84.0
15,29.0,275.1820068359375,291.0
16,17.0,100.60173034667969,139.0
17,17.0,100.60173034667969,139.0
18,16.0,89.71537780761719,141.0
19,17.0,100.60173034667969,135.0
20,12.0,52.13175964355469,95.0
21,42.0,548.297607421875,453.0
22,11.0,44.25655746459961,100.0
23,22.0,163.68174743652344,181.0
24,16.0,89.71537780761719,138.0
25,19.0,124.12142944335938,184.0
26,29.0,275.1820068359375,260.0
27,19.0,124.12142944335938,167.0
28,12.0,52.13175964355469,116.0
29,27.0,240.65576171875,236.0
30,24.0,192.8429718017578,221.0
31,47.0,674.3638916015625,468.0
32,17.0,100.60173034667969,134.0
33,27.0,240.65576171875,234.0
34,16.0,89.71537780761719,152.0
35,14.0,69.71920013427734,128.0
36,15.0,79.41921997070312,152.0
37,11.0,44.25655746459961,127.0
38,20.0,136.7431640625,235.0
39,16.0,89.71537780761719,134.0
40,33.0,350.40826416015625,419.0
41,11.0,44.25655746459961,98.0
42,17.0,100.60173034667969,164.0
43,21.0,149.93182373046875,199.0
44,23.0,177.9873046875,221.0
45,16.0,89.71537780761719,192.0
46,64.0,1180.71044921875,657.0
47,31.0,311.7799377441406,361.0
48,30.0,293.224609375,359.0
49,44.0,597.3922729492188,507.0
50,13.0,60.62135314941406,112.0
51,37.0,433.5954284667969,362.0
52,33.0,350.40826416015625,345.0
53,14.0,69.71920013427734,179.0
54,22.0,163.68174743652344,254.0
55,42.0,548.297607421875,570.0
56,12.0,52.13175964355469,110.0
57,31.0,311.7799377441406,297.0
58,34.0,370.47119140625,493.0
59,24.0,192.8429718017578,233.0
60,21.0,149.93182373046875,215.0
61,10.0,37.00196075439453,147.0
62,17.0,100.60173034667969,241.0
63,15.0,79.41921997070312,218.0
64,47.0,674.3638916015625,641.0
65,23.0,177.9873046875,321.0
66,34.0,370.47119140625,454.0
67,14.0,69.71920013427734,209.0
68,14.0,69.71920013427734,211.0
69,33.0,350.40826416015625,495.0
70,11.0,44.25655746459961,106.0
71,30.0,293.224609375,367.0
72,17.0,100.60173034667969,170.0
73,18.0,112.0723648071289,174.0
74,18.0,112.0723648071289,299.0
75,12.0,52.13175964355469,195.0
76,44.0,597.3922729492188,584.0
77,12.0,52.13175964355469,134.0
78,26.0,224.1826171875,360.0
79,17.0,100.60173034667969,179.0
80,13.0,60.62135314941406,212.0
