episode,reward,loss,spikes_per_episode
1,15.0,76.98966979980469,0
2,11.0,40.070556640625,0
3,16.0,85.0850830078125,0
4,15.0,74.09333801269531,0
5,18.0,107.23712158203125,0
6,39.0,475.6163330078125,0
7,39.0,486.0863342285156,0
8,20.0,133.55276489257812,0
9,33.0,361.15325927734375,0
10,8.0,19.40143585205078,0
11,9.0,26.030776977539062,0
12,19.0,127.66407775878906,0
13,21.0,147.036376953125,0
14,14.0,64.47499084472656,0
15,18.0,105.5025863647461,0
16,14.0,65.47880554199219,0
17,16.0,97.22547149658203,0
18,24.0,201.00099182128906,0
19,29.0,282.1798095703125,0
20,10.0,33.588966369628906,0
21,18.0,107.48481750488281,0
22,21.0,157.477294921875,0
23,19.0,120.42538452148438,0
24,25.0,204.4144287109375,0
25,18.0,107.94631958007812,0
26,16.0,85.08399200439453,0
27,13.0,55.34061813354492,0
28,12.0,57.44089126586914,0
29,22.0,162.78944396972656,0
30,16.0,97.00747680664062,0
31,14.0,65.99657440185547,0
32,36.0,417.04718017578125,0
33,19.0,120.13671875,0
34,13.0,63.87350845336914,0
35,16.0,86.94984436035156,0
36,15.0,75.27812194824219,0
37,10.0,32.801536560058594,0
38,18.0,108.65309143066406,0
39,10.0,33.092926025390625,0
40,13.0,65.74819946289062,0
41,14.0,66.3642807006836,0
42,17.0,107.6400375366211,0
43,25.0,207.59658813476562,0
44,12.0,48.31662368774414,0
45,13.0,65.08831787109375,0
46,19.0,121.29998779296875,0
47,16.0,86.43890380859375,0
48,20.0,141.80352783203125,0
49,9.0,26.214643478393555,0
50,13.0,58.07008361816406,0
51,21.0,149.71893310546875,0
52,10.0,33.247100830078125,0
53,12.0,55.160003662109375,0
54,45.0,616.206787109375,0
55,35.0,388.5514221191406,0
56,37.0,438.5477294921875,0
57,34.0,372.7046203613281,0
58,11.0,41.51677322387695,0
59,41.0,531.7364501953125,0
60,10.0,33.53678894042969,0
61,77.0,1632.25634765625,0
62,9.0,27.303136825561523,0
63,17.0,98.19021606445312,0
64,23.0,175.39010620117188,0
65,11.0,40.56572723388672,0
66,24.0,189.60958862304688,0
67,37.0,429.4478759765625,0
68,13.0,58.250267028808594,0
69,25.0,207.98602294921875,0
70,21.0,145.89846801757812,0
71,20.0,132.76885986328125,0
72,21.0,147.17425537109375,0
73,24.0,191.03480529785156,0
74,13.0,57.31092834472656,0
75,12.0,48.6680908203125,0
76,26.0,218.87701416015625,0
77,21.0,155.50534057617188,0
78,21.0,145.254150390625,0
79,25.0,202.25115966796875,0
80,18.0,118.48922729492188,0
81,13.0,65.3604507446289,0
82,54.0,854.328125,0
83,36.0,425.5869445800781,0
84,23.0,181.33982849121094,0
85,18.0,108.12506103515625,0
86,32.0,326.47650146484375,0
87,25.0,202.480224609375,0
88,12.0,61.83431625366211,0
89,26.0,219.10546875,0
90,36.0,412.0815734863281,0
91,16.0,93.43084716796875,0
92,18.0,117.02877807617188,0
93,33.0,342.5993347167969,0
94,59.0,1024.603759765625,0
95,22.0,167.5489959716797,0
96,10.0,41.89557647705078,0
97,29.0,278.1805114746094,0
98,35.0,383.2579040527344,0
99,45.0,617.1652221679688,0
100,16.0,91.43391418457031,0
101,14.0,68.88660430908203,0
102,41.0,517.1472778320312,0
103,12.0,52.29920959472656,0
104,14.0,69.53327941894531,0
105,12.0,52.20625305175781,0
106,41.0,516.5421142578125,0
107,26.0,221.3038330078125,0
108,32.0,323.6719055175781,0
109,26.0,222.40882873535156,0
110,22.0,165.7848358154297,0
111,12.0,52.4207763671875,0
112,31.0,307.1552734375,0
113,13.0,65.40882110595703,0
