episode,reward,loss,spikes_per_episode
1,12.0,49.34971618652344,110.83519995212555
2,28.0,260.0622863769531,162.28213280439377
3,19.0,121.44950103759766,165.90573325753212
4,22.0,163.74581909179688,406.1151885688305
5,12.0,48.83213806152344,111.83519995212555
6,35.0,396.7142333984375,195.3526660054922
7,24.0,192.98995971679688,250.66249361634254
8,22.0,162.52658081054688,189.36453258991241
9,19.0,121.8162841796875,168.905732691288
10,30.0,291.80078125,259.5879989862442
11,34.0,373.96551513671875,254.19973167777061
12,13.0,58.64680099487305,230.83071521669626
13,56.0,926.7750854492188,676.1050656437874
14,19.0,122.98113250732422,321.7871490418911
15,15.0,78.18158721923828,246.06803761422634
16,19.0,121.6886978149414,356.83185189962387
17,18.0,109.38827514648438,253.6658379882574
18,17.0,101.43585968017578,323.08117658644915
19,15.0,83.7755126953125,160.12106730788946
20,19.0,122.90823364257812,333.78714875876904
21,13.0,63.02195739746094,130.9802269488573
22,19.0,122.19963073730469,305.8029600083828
23,41.0,517.5545043945312,605.0337981283665
24,16.0,88.42898559570312,262.4901763498783
25,21.0,149.18646240234375,382.82292026281357
26,27.0,236.02264404296875,409.5517832711339
27,25.0,203.59486389160156,406.6889383792877
28,26.0,224.79310607910156,244.89490789920092
29,35.0,381.9770202636719,386.1952484995127
30,26.0,222.5531768798828,435.9934325069189
31,16.0,92.78713989257812,172.47595582902431
32,54.0,854.697021484375,710.1160994768143
33,28.0,261.7094421386719,626.2737292535603
34,43.0,549.5764770507812,759.5049567557871
35,54.0,846.4091796875,991.221178483218
36,15.0,77.40467834472656,369.8963834568858
37,17.0,95.43101501464844,365.843518383801
38,15.0,79.25850677490234,350.43240808695555
39,11.0,46.33335494995117,161.96224853396416
40,9.0,36.60862350463867,212.22549045085907
41,47.0,624.031982421875,797.5134182348847
42,115.0,3159.0263671875,2263.4188983291388
43,18.0,120.7085952758789,450.22691383212805
44,22.0,156.956787109375,534.0392676219344
45,37.0,410.79376220703125,831.3421461209655
46,21.0,148.54376220703125,517.3144988045096
47,79.0,1658.1884765625,1235.1130672469735
48,29.0,272.79095458984375,427.1799538433552
49,31.0,298.2283935546875,584.4737214297056
50,58.0,931.9186401367188,1028.8005881533027
51,24.0,187.13125610351562,379.4927012324333
52,22.0,158.48068237304688,266.03496739268303
53,78.0,1597.876220703125,1509.684270478785
54,41.0,497.5948486328125,772.3363426961005
55,28.0,264.8053894042969,499.65391443669796
56,44.0,543.9672241210938,1033.4434156939387
57,37.0,399.42413330078125,597.6194916144013
58,24.0,189.0291748046875,336.79659440368414
59,44.0,548.8082275390625,661.0984341800213
60,53.0,762.5159301757812,1017.7283777184784
61,39.0,463.49755859375,759.6302816532552
62,22.0,165.1427764892578,361.39868998527527
63,49.0,706.9718017578125,1152.070312641561
