episode,reward,loss,spikes_per_episode
1,14.0,61.41305160522461,1923.2887324094772
2,21.0,165.49447631835938,2827.3698359131813
3,13.0,47.84765625,1773.0753359794617
4,8.0,11.957420349121094,1098.6793776750565
5,37.0,465.932861328125,4900.127967894077
6,19.0,127.32716369628906,2609.4184478521347
7,10.0,33.47873306274414,1168.4203832149506
8,11.0,32.467933654785156,1519.0638907849789
9,9.0,17.059558868408203,1247.1465277671814
10,27.0,261.558837890625,3506.2055745124817
11,12.0,38.17475509643555,1642.744313120842
12,11.0,30.410377502441406,1494.3253373205662
13,10.0,24.332916259765625,1373.1238898038864
14,40.0,496.97723388671875,5150.3175303936005
15,18.0,118.95526123046875,2204.087716817856
16,18.0,106.29814910888672,2200.3155141472816
17,11.0,30.617721557617188,1510.861427038908
18,12.0,41.4256706237793,1678.5885445475578
19,13.0,52.606475830078125,1796.4366586208344
20,23.0,159.63739013671875,3056.6254222989082
21,9.0,16.991788864135742,1232.796823978424
22,11.0,33.64067840576172,1501.0128587186337
23,12.0,45.051048278808594,1601.1976482868195
24,17.0,97.9659423828125,2348.2783830165863
25,12.0,43.49144744873047,1657.6785217523575
26,45.0,630.6522216796875,6031.763426601887
27,10.0,26.731645584106445,1402.1739846467972
28,32.0,356.0232849121094,4155.063489064574
29,11.0,33.70863723754883,1486.2266128063202
30,13.0,74.38177490234375,1510.467930316925
31,23.0,168.80355834960938,3044.213339328766
32,14.0,93.35719299316406,1666.199545621872
33,21.0,152.73721313476562,2905.947956651449
34,20.0,132.83316040039062,2611.0531747937202
35,22.0,199.96218872070312,2567.0941525399685
36,18.0,109.05607604980469,2348.5762427449226
37,21.0,140.62420654296875,2834.8822835683823
38,11.0,36.283145904541016,1521.2933381199837
39,39.0,463.6017761230469,5349.875802159309
40,22.0,152.37136840820312,2976.9758007526398
41,41.0,530.0623168945312,5350.45746421814
42,9.0,27.77802085876465,1250.31514441967
43,21.0,136.01402282714844,2865.0018622279167
44,24.0,199.75331115722656,2900.501894697547
45,18.0,113.78875732421875,2152.2313866615295
46,29.0,271.293701171875,3988.4185234308243
47,20.0,140.40219116210938,2821.87451672554
48,16.0,72.77987670898438,1936.9176161885262
49,18.0,111.80180358886719,2507.303602576256
50,16.0,97.21913146972656,2842.4538298249245
51,25.0,200.20828247070312,3652.37989538908
52,17.0,102.30299377441406,2502.0448608994484
53,38.0,388.00946044921875,5967.0058826208115
54,12.0,58.23779296875,2154.5722011327744
55,23.0,126.22279357910156,3570.949406683445
56,29.0,231.15293884277344,4416.284436836839
57,25.0,187.36190795898438,4368.215693026781
58,16.0,90.44732666015625,2342.7344014644623
59,46.0,658.9275512695312,7215.87786629796
60,32.0,300.92242431640625,4948.917755186558
61,23.0,139.12789916992188,3291.6286192536354
62,24.0,188.1575164794922,3875.1068953871727
63,31.0,272.6361083984375,5232.1635739430785
64,24.0,154.42913818359375,3949.2311557531357
65,26.0,162.79013061523438,3922.21098010242
66,15.0,84.588134765625,2217.746058613062
67,10.0,55.5032958984375,1790.85497289896
68,50.0,676.02197265625,7887.113531053066
69,31.0,225.07391357421875,4589.293983280659
70,41.0,499.597412109375,6830.297313630581
71,23.0,95.30661010742188,3311.1344005465508
72,30.0,227.8420867919922,5009.732642561197
73,48.0,576.4415893554688,7185.5312505066395
74,25.0,185.56661987304688,4324.245149374008
75,32.0,250.02658081054688,5450.546206757426
76,32.0,283.05419921875,4769.281562209129
77,63.0,991.552001953125,10369.352213144302
78,34.0,296.0404052734375,5655.47855591774
79,30.0,269.6874084472656,5217.757244512439
80,29.0,250.11508178710938,4334.928142756224
81,41.0,529.3995361328125,6906.758116841316
82,33.0,268.2586975097656,5149.712036192417
83,32.0,226.57632446289062,4671.947975695133
84,29.0,223.99732971191406,4952.5576041042805
85,52.0,498.7906494140625,8305.16318270564
86,35.0,339.05072021484375,5494.545833215117
87,45.0,476.34820556640625,7467.918470561504
88,59.0,795.9560546875,9849.782135143876
89,14.0,73.07088470458984,2537.900444686413
90,35.0,286.3720397949219,5225.2663687467575
91,27.0,231.10044860839844,4738.363311976194
92,35.0,313.6008605957031,6017.4197679162025
93,35.0,221.36663818359375,5899.432334691286
94,47.0,300.2393493652344,7905.214645475149
95,30.0,215.46531677246094,5058.15218052268
96,32.0,238.63832092285156,5865.534062817693
97,60.0,437.339111328125,10406.503467008471
98,39.0,295.06658935546875,7044.4012152552605
99,77.0,1246.92333984375,13797.050718426704
100,25.0,127.47621154785156,4647.399848669767
101,50.0,488.8011169433594,8637.027216225863
102,54.0,685.1702270507812,9916.316216289997
103,38.0,373.9855651855469,7199.651890337467
104,36.0,231.38377380371094,6184.747792482376
105,58.0,563.2548217773438,10740.988263905048
106,38.0,274.05389404296875,6945.674920797348
107,36.0,237.81326293945312,6727.4252290427685
108,85.0,1509.22705078125,14966.91963070631
109,24.0,116.66557312011719,3967.602856874466
110,26.0,97.1588134765625,4288.818564742804
111,29.0,244.74197387695312,4932.731801211834
112,34.0,202.96148681640625,5855.818797126412
113,57.0,608.5150146484375,10684.942601561546
114,36.0,214.44520568847656,6267.70506580174
115,21.0,111.62894439697266,3379.232623398304
116,40.0,255.0615692138672,7287.995785489678
117,65.0,742.5034790039062,11155.153678536415
118,30.0,169.83810424804688,4967.863368138671
119,40.0,208.96310424804688,7636.656326562166
120,110.0,2331.80859375,19082.207181967795
121,41.0,378.9700927734375,6873.416756153107
122,21.0,107.12678527832031,3390.5232455283403
123,79.0,932.9824829101562,13686.1002779454
124,36.0,241.23974609375,6154.464749529958
125,46.0,355.7506103515625,8130.676097899675
126,28.0,127.10051727294922,4669.769316866994
127,22.0,99.13780975341797,3462.2876104712486
128,50.0,443.3912353515625,9187.837729871273
129,27.0,217.5419921875,4490.059929609299
130,60.0,645.504638671875,10501.877101689577
131,56.0,446.08642578125,9567.066948354244
132,38.0,215.36624145507812,7139.571398496628
133,31.0,222.02430725097656,5123.219040542841
134,15.0,82.86737823486328,2365.6331935226917
135,74.0,703.9879150390625,13686.156304091215
136,25.0,130.48374938964844,4132.30654874444
137,44.0,427.4041748046875,7540.526747435331
138,30.0,199.71817016601562,5054.6347589194775
139,82.0,1032.108154296875,14610.84734402597
140,44.0,385.2288513183594,7444.381591469049
141,55.0,435.8822021484375,10014.16083702445
142,61.0,474.5221862792969,11269.562450960279
143,66.0,545.4273681640625,11487.226031780243
144,38.0,321.4227600097656,6476.155853867531
145,32.0,193.3623046875,5447.130391895771
146,36.0,296.6166076660156,6778.828982591629
147,55.0,451.5767517089844,10034.539528131485
148,37.0,276.51715087890625,6372.446493759751
149,47.0,316.42572021484375,8241.160602353513
150,34.0,170.994384765625,6755.048478677869
151,41.0,285.84173583984375,6889.651061370969
152,40.0,394.02593994140625,6909.146401360631
153,56.0,338.3644104003906,10440.369611680508
154,46.0,404.8473205566406,8877.37995839119
155,34.0,244.6719970703125,5750.041532203555
156,35.0,170.07667541503906,6622.136255733669
157,29.0,126.3204345703125,5609.2749825418
158,78.0,741.2164306640625,13925.771726101637
159,28.0,170.28857421875,4706.988847658038
160,94.0,1053.2723388671875,16304.979285135865
161,49.0,342.00714111328125,8264.808806270361
162,36.0,263.19366455078125,6002.508620813489
163,41.0,208.35694885253906,7275.741067022085
164,41.0,131.38125610351562,7985.629989117384
165,37.0,187.2519073486328,6905.477418124676
166,40.0,313.30218505859375,6598.870384350419
167,53.0,205.85809326171875,9593.822937861085
168,49.0,468.259765625,8388.082416415215
169,56.0,290.6371154785156,10345.004581436515
170,56.0,485.5308532714844,9633.323033541441
171,29.0,116.80007934570312,5570.010580569506
172,39.0,234.64366149902344,6731.313273727894
