episode,reward,loss,spikes_per_episode
1,9.0,14.850449562072754,30.2626184374094
2,13.0,41.85039520263672,54.37933774292469
3,29.0,286.6629333496094,107.84621496498585
4,13.0,55.21877670288086,39.37933774292469
5,12.0,43.91547393798828,39.35015791654587
6,24.0,194.8805389404297,96.70031583309174
7,8.0,11.865767478942871,29.23343861103058
8,12.0,37.668792724609375,39.35015791654587
9,12.0,38.67219924926758,35.35015791654587
10,16.0,79.14578247070312,66.91685301065445
11,10.0,27.762035369873047,36.29179826378822
12,11.0,29.646778106689453,32.320978090167046
13,9.0,16.69640350341797,27.2626184374094
14,20.0,141.93304443359375,64.58359652757645
15,12.0,41.48800277709961,36.35015791654587
16,11.0,33.40101623535156,37.43347203731537
17,11.0,32.3685302734375,31.320978090167046
18,11.0,34.82779312133789,42.332337483763695
19,14.0,55.63921356201172,41.40851756930351
20,22.0,168.53826904296875,80.64195618033409
21,11.0,27.86202049255371,31.320978090167046
22,12.0,40.33057403564453,34.35015791654587
23,11.0,29.53997039794922,32.320978090167046
24,16.0,82.74525451660156,51.46687722206116
25,10.0,24.295381546020508,31.291798263788223
26,12.0,35.115821838378906,34.35015791654587
27,10.0,24.505481719970703,37.404292210936546
28,19.0,118.45960235595703,63.554416701197624
29,14.0,59.107826232910156,38.40851756930351
30,10.0,20.767608642578125,32.29179826378822
31,14.0,55.50360107421875,53.40851756930351
32,12.0,34.933128356933594,44.35015791654587
33,9.0,14.755764961242676,27.2626184374094
34,13.0,54.117523193359375,59.37933774292469
35,13.0,56.83537292480469,46.37933774292469
36,16.0,86.52754211425781,49.46687722206116
37,19.0,121.46504974365234,54.554416701197624
38,14.0,61.29113006591797,40.40851756930351
39,26.0,230.28411865234375,95.75867548584938
40,19.0,127.75265502929688,70.55441670119762
41,12.0,39.32044219970703,39.35015791654587
42,17.0,105.0792236328125,59.49605704843998
43,18.0,111.16172790527344,57.5252368748188
44,29.0,277.3475036621094,128.84621496498585
45,18.0,140.062744140625,92.39643695950508
46,66.0,1302.9510498046875,359.625723272562
47,17.0,96.73004913330078,66.49605704843998
48,23.0,183.23651123046875,64.67113600671291
49,12.0,37.516334533691406,40.46265184879303
50,18.0,104.71763610839844,71.0877064615488
51,14.0,63.21864318847656,50.40851756930351
52,12.0,42.466087341308594,37.35015791654587
53,10.0,20.86016845703125,33.29179826378822
54,46.0,689.2901611328125,537.2935623675585
55,15.0,68.27519226074219,133.96352165937424
56,23.0,173.15335083007812,302.8298309892416
57,18.0,104.97268676757812,183.77461217343807
58,14.0,64.14566040039062,171.27576957643032
59,32.0,353.671142578125,292.72602796554565
60,10.0,29.292232513427734,114.05320282280445
61,11.0,63.11037063598633,153.45059072971344
62,16.0,86.80097961425781,133.69141680002213
63,33.0,371.64190673828125,412.3414797484875
64,30.0,293.4761657714844,433.5479471683502
65,13.0,50.3712158203125,153.5421071946621
